max_depth,eta,valor
10,0.3,0.7262597502194231
10,0.1,0.7344752060586235
10,0.01,0.7303258579592535
11,0.3,0.7334360914881101
11,0.1,0.7308711038206118
11,0.01,0.7287064915103864
12,0.3,0.729500718215881
12,0.1,0.7374123184658221
12,0.01,0.7323484576366164
13,0.3,0.72525334086671
13,0.1,0.73381283994597
13,0.01,0.7300587582565479
14,0.3,0.7290137167650779
14,0.1,0.7382494231958513
14,0.01,0.7375413440423273
15,0.3,0.7375009077862926
15,0.1,0.7358942395697914
15,0.01,0.7363385956467333
16,0.3,0.7363314561066594
16,0.1,0.7410150823951491
16,0.01,0.739182536957913
17,0.3,0.7456515299216651
17,0.1,0.7391774527903733
17,0.01,0.7452360280395146
18,0.3,0.7433329669550993
18,0.1,0.7393013461548267
18,0.01,0.7400568623182031
19,0.3,0.7494416388611546
19,0.1,0.7416661547381967
19,0.01,0.7391780957365595
20,0.3,0.7525694350864436
20,0.1,0.7401481716941642
20,0.01,0.7484295067688136
21,0.3,0.7562894350620576
21,0.1,0.74496709440208
21,0.01,0.7482780700860692
22,0.3,0.7590926913722322
22,0.1,0.7449520694964096
22,0.01,0.7512927301008663
23,0.3,0.7586422592775421
23,0.1,0.7451742703359185
23,0.01,0.7539836627796093
24,0.3,0.7594721090016465
24,0.1,0.7466900618691952
24,0.01,0.7537167431457081
25,0.3,0.7622025177811209
25,0.1,0.7467872177637767
25,0.01,0.7528697079478706
26,0.3,0.7624834228131339
26,0.1,0.745808892317384
26,0.01,0.7538632131868759
27,0.3,0.7635966611028527
27,0.1,0.7463248044562604
27,0.01,0.7510155600354124
28,0.3,0.7629928432665959
28,0.1,0.7477191553187607
28,0.01,0.7548862098501927
29,0.3,0.7631639218971347
29,0.1,0.7467922688250407
29,0.01,0.7532602741540921
30,0.3,0.7629939645445034
30,0.1,0.7475920080705444
30,0.01,0.752415952786612
31,0.3,0.7630500014006917
31,0.1,0.7487601106176439
31,0.01,0.7520953513291578
32,0.3,0.7631940225965625
32,0.1,0.7488437614023145
32,0.01,0.7521993465294232
33,0.3,0.7631041172132689
33,0.1,0.7494264349940174
33,0.01,0.752037512994648
34,0.3,0.7631037525266371
34,0.1,0.7496228723611612
34,0.01,0.7520093439817377
35,0.3,0.7630675409251904
35,0.1,0.7502301310592562
35,0.01,0.7519997636584422
36,0.3,0.7631180530311918
36,0.1,0.7502349068983608
36,0.01,0.7525446841263445
37,0.3,0.7631015064677856
37,0.1,0.750213887945332
37,0.01,0.7525447376793668
38,0.3,0.763450078704164
38,0.1,0.750213887945332
38,0.01,0.7523947414349208
39,0.3,0.763180773363597
39,0.1,0.750213887945332
39,0.01,0.7523958439976558
40,0.3,0.7631736078380651
40,0.1,0.750213887945332
40,0.01,0.7523968027939351
41,0.3,0.7631738483307517
41,0.1,0.750213887945332
41,0.01,0.7523968027939351
42,0.3,0.7631736871403182
42,0.1,0.750213887945332
42,0.01,0.7523968027939351
43,0.3,0.7631736871403182
43,0.1,0.750213887945332
43,0.01,0.7523968027939351
44,0.3,0.7631736871403182
44,0.1,0.750213887945332
44,0.01,0.7523968027939351
45,0.3,0.7631736871403182
45,0.1,0.750213887945332
45,0.01,0.7523968027939351
46,0.3,0.7631736871403182
46,0.1,0.750213887945332
46,0.01,0.7523968027939351
47,0.3,0.7631736871403182
47,0.1,0.750213887945332
47,0.01,0.7523968027939351
48,0.3,0.7631736871403182
48,0.1,0.750213887945332
48,0.01,0.7523968027939351
49,0.3,0.7631736871403182
49,0.1,0.750213887945332
49,0.01,0.7523968027939351
50,0.3,0.7631736871403182
50,0.1,0.750213887945332
50,0.01,0.7523968027939351
51,0.3,0.7631736871403182
51,0.1,0.750213887945332
51,0.01,0.7523968027939351
52,0.3,0.7631736871403182
52,0.1,0.750213887945332
52,0.01,0.7523968027939351
53,0.3,0.7631736871403182
53,0.1,0.750213887945332
53,0.01,0.7523968027939351
54,0.3,0.7631736871403182
54,0.1,0.750213887945332
54,0.01,0.7523968027939351
55,0.3,0.7631736871403182
55,0.1,0.750213887945332
55,0.01,0.7523968027939351
56,0.3,0.7631736871403182
56,0.1,0.750213887945332
