epoch,batch_size,hours,value
4,4,12,8.85034181129568
4,8,12,1.4431889018636082
4,12,12,4.6451395910724935
4,16,12,4.5535118671731425
4,32,12,1.1596039733889885
4,64,12,1.0817341638361992
4,128,12,1.4108104318907448
4,256,12,7.03320364716954
6,4,12,8.681444940637267
6,8,12,1.513338639154496
6,12,12,2.5201486047680186
6,16,12,2.4000190233987895
6,32,12,0.9184997870005903
6,64,12,0.962711365761427
6,128,12,1.1034925071662203
6,256,12,1.283308309772311
10,4,12,1.52992599973866
10,8,12,1.1079134994434618
10,12,12,1.7179906670570744
10,16,12,0.9593650905074252
10,32,12,0.8960854760666415
10,64,12,0.8482384242858885
10,128,12,1.02879718523928
10,256,12,2.015506670157908
14,4,12,3.6437804818057695
14,8,12,0.8047562765878384
14,12,12,1.0861972415359638
14,16,12,0.9254545835268411
14,32,12,0.9166487027381751
14,64,12,0.8624400088469408
14,128,12,1.0939552501148593
14,256,12,1.3596286989527124
20,4,12,2.7156474701454867
20,8,12,2.87580479218214
20,12,12,0.883769089090971
20,16,12,0.9260891989925264
20,32,12,0.8849398884387986
20,64,12,0.9984408589280156
20,128,12,0.9969227323333832
20,256,12,1.203613584175231
40,4,12,8.075789548607405
40,8,12,1.4394852389251638
40,12,12,2.671110213199776
40,16,12,0.8209546906362044
40,32,12,0.759254905340619
40,64,12,0.8911648057625071
40,128,12,0.860045742402855
40,256,12,1.253920506569815
