epoch,batch_size,hours,value
4,4,5,4.329962669424425
4,8,5,1.7541120049452603
4,12,5,3.089486923553646
4,16,5,2.515112497975657
4,32,5,0.9256208183559336
4,64,5,0.9294433762298856
4,128,5,2.153741532571805
4,256,5,1.2050965951336055
6,4,5,4.785466811435798
6,8,5,0.8482502503807542
6,12,5,0.8246920057238486
6,16,5,1.0960938300249172
6,32,5,0.9086223593906758
6,64,5,0.7960891692026031
6,128,5,0.9452127289322529
6,256,5,1.927902621220393
10,4,5,2.47409850039818
10,8,5,0.7655489770094932
10,12,5,0.9928459785109266
10,16,5,1.163324583506769
10,32,5,0.8850556760374138
10,64,5,0.7984829452799211
10,128,5,0.9434842368215114
10,256,5,1.3029390535937606
14,4,5,3.7830507001821556
14,8,5,0.7102394663182019
14,12,5,0.9150340262698169
14,16,5,0.8131574792956943
14,32,5,0.8546464719281619
14,64,5,0.7340971131187309
14,128,5,1.3990733773466975
14,256,5,0.9964286021564408
20,4,5,4.756379954537448
20,8,5,1.0167909558088581
20,12,5,0.7752821146380353
20,16,5,0.8015613978547439
20,32,5,0.7759497817798883
20,64,5,0.728776248338546
20,128,5,0.846997163656258
20,256,5,1.0022449781228264
40,4,5,6.018267002401167
40,8,5,2.272401347227765
40,12,5,1.291703160003386
40,16,5,0.6918205632861342
40,32,5,0.6987061912028305
40,64,5,0.8166399586185372
40,128,5,0.8248752353428911
40,256,5,0.8929391314277859
