iteracion,valor,gen
3726,4.930584365627642,p20 * p11 / p22 - p33 + p13 
3727,2.22357961424719,p13 - p20 / p28 / c1.0018547301888703 * p13 + p26 
3728,1.4477667762200517,p30 + c0.49621659619104197 / p32 / c1.3783742509216723 / p24 
3729,1.458705449433863,p30 + c0.49621659619104197 / c1.3783742509216723 / p24 
3730,2.646893522857567,p12 - p10 / p29 / c3.2659495964609375 / c2.5407307597083895 
3731,2.3467254936051116,p13 / c1.0018547301888703 + p26 - p5 
3732,2.5979455764103743,c0.37244146055300853 / c2.0346446163437775 + p28 
3733,2.1509209275603536,p33 / p0 * p3 - p0 / p21 + p2 * c1.1218627932264824 / p10 
3734,4.147657300464092,p30 + c0.49621659619104197 / c1.3783742509216723 
3735,2.559331240424428,p12 - p6 * p15 / p23 * p25 / p16 + p15 
3736,3.568378302217099,p2 / p15 * p10 - c3.0376062258049226 / p34 
3737,2.5030740008909027,c4.3720944059076405 / c1.962378711279641 * c1.9117868202392019 / p9 + p13 
3738,2.4918178114811043,c0.022383650632958885 + p1 + p31 - p5 
3739,5.004032057428335,p2 - p16 / p3 / p9 * c1.5475844167925712 / p0 * c4.593543905936107 * p4 / c4.003553128645024 * c3.3428138971668186 * c0.12115884795363796 
3740,2.4918178114811043,c0.022383650632958885 + p1 + p31 - p5 
3741,2.2579790198177996,c1.454519443849216 / p25 / p31 / c4.432842960615305 / p30 * c3.994526710217463 / c4.57329989816162 * p0 + p22 
3742,2.6251105776866583,c1.454519443849216 / p25 / p30 / c4.57329989816162 * p0 + p22 
3743,3.576729979786953,p24 * p16 * p33 / p12 / p9 
3744,3.2097658489951706,p11 + p10 - p16 + c3.7188810025444634 / p4 
3745,4.603435303626289,p30 + p0 - p25 * p26 / p3 
3746,2.1954679400104413,p15 - p27 / p23 + p30 / p15 * p17 / p16 
3747,1.808886662461287,p5 - p12 + p32 
3748,1.808886662461287,p5 - p12 + p32 
3749,1.808886662461287,p5 - p12 + p32 
3750,1.808886662461287,p5 - p12 + p32 
3751,1.808886662461287,p5 - p12 + p32 
3752,19.807688910788134,c3.8402982002048502 * p13 / c2.1312108213722807 - p20 
3753,11.454629393959362,p5 / p1 * p11 + p16 / p23 * c1.0734981248599458 
3754,10.609444442260878,c4.9355017951359095 / c2.384171590820939 * p21 - p26 - c2.055881900489298 + p22 / p33 
3755,1.8502021894939011,p3 * p31 / p8 
3756,1.8502021894939011,p3 * p31 / p8 
3757,1.8502021894939011,p3 * p31 / p8 
3758,2.2988571663083524,c0.34795506736816917 / p29 * p7 + p17 
3759,1.474498288094985,c2.347806854058949 / p19 / p3 / p14 + p32 
3760,1.470532735487542,c2.347806854058949 / p19 / p14 + p32 
3761,3.8593568573533616,p15 * p18 / p5 + p33 / p10 / c4.296954494856562 
3762,9.47360361609203,p8 + c1.8205452639543984 * p18 / c1.741068857131462 - p25 - p24 / p19 
3763,2.357301472518027,p1 - p3 + p20 
3764,2.6791265243287423,p15 * p18 / p5 + p33 / p10 / p17 / p11 / p28 / c4.845986680953874 
3765,2.6098867513220574,p15 * p18 / p5 + p33 / p17 / p28 / c4.845986680953874 / p14 
3766,10.702669783874649,p15 * p18 / p5 + p33 / p17 / p28 / c4.845986680953874 / p14 * c0.9704622079940023 + p19 / p24 
3767,10.269686427892644,p1 - p20 / p32 
3768,3.05358284834068,p23 - p28 + p8 + p11 / p19 / p4 
3769,2.713005009961869,c4.986262933433735 / p9 / c2.421237417689483 + p11 
3770,2.973896876565815,c0.34795506736816917 * p7 / p29 + p3 
3771,9.889320742826992,p30 / p14 / p25 / p34 * p24 + p17 + p2 / p3 
3772,2.5584503814505797,p30 / p14 / p25 / p34 * p24 / p3 + p11 
3773,9.306229914714393,p0 * c0.09511076700268184 - p1 * p34 / p4 + p5 - p9 / c3.5259215233259895 * c0.7713116711291201 * c3.8157658791608817 / p9 / c2.5994284973291615 + p0 
3774,3.9190481782328335,p2 / p4 + p15 
3775,2.881771925288284,p26 + c1.2727419496406533 / c1.8757853361550647 / p2 / p18 
3776,4.009989772553499,p26 + c1.2727419496406533 / c1.8757853361550647 / p2 
3777,1.8627155405554228,c4.986262933433735 / c2.421237417689483 * p12 / p32 / p9 + p25 
3778,5.379370849031502,p15 / p15 / p33 + p8 
3779,2.8665720609644203,p2 + p7 / p19 / p4 
3780,3.8916087654211804,c0.34795506736816917 * p7 * c2.809249475371601 
3781,3.8916087654211804,c0.34795506736816917 * p7 * c2.809249475371601 
3782,2.256628225526808,p15 / p15 / p8 / p25 / c3.1862593297074553 + p26 
3783,2.1122375647020837,p13 + p30 - p21 
3784,2.1122375647020837,p13 + p30 - p21 
3785,3.8997718821770366,c4.986262933433735 / c2.421237417689483 / p9 + p25 / p34 + p25 
3786,1.7980999111088969,c4.986262933433735 / c2.421237417689483 / p25 / p34 + p25 
3787,4.293144761105619,p11 - p23 + p1 
3788,4.293144761105619,p11 - p23 + p1 
3789,2.6231841086451833,p16 + p18 - p8 
3790,1.5379310081303437,p6 + p33 - p5 
3791,2.5487797219110297,p28 / p6 * p25 
3792,10.19237962637072,p30 + p0 / p0 
3793,7.455357406131316,c1.6280452382523518 / p22 + p7 
3794,4.244471224161974,p30 + p0 / p0 / c2.6979635686728285 
3795,2.362334984811071,p16 + p18 - p15 
3796,9.74742360895843,c2.281769704467964 / p33 + p21 
3797,1.4616795180304012,p30 + p0 / p0 / p24 / c2.4009017778460735 
3798,2.1120747279266734,c0.38898154220597947 / c0.7419600393250236 / c4.2877003091051975 + p28 
3799,1.472716787853254,p1 * c2.088873782826684 / p9 * c1.0722052157312445 / c3.6825642732769914 * c1.7059724006519135 / p18 / p29 + p32 
3800,1.445050372278108,p1 * c2.088873782826684 / c1.0722052157312445 / c3.6825642732769914 * c1.7059724006519135 / p18 / p29 + p32 
3801,1.4272292232834616,p1 * c2.088873782826684 / c1.0722052157312445 * c1.7059724006519135 / p18 / p29 + p32 
