iteracion,valor,gen
426,6.179658741698078,p32 / p31 / p16 + p12 - c1.1297716745711046 * c1.319020770912938 / p10 - p7 / p9 
427,3.1436706713453804,c3.5844621399047667 / c4.233633307701275 + p13 - p26 / p13 
428,5.423532192033525,p28 - p12 / p30 * c2.4911500135704627 / c4.914047311092123 
429,3.057204133400635,c3.5844621399047667 / c4.233633307701275 + p13 - p26 / p6 
430,2.6215709374730047,c1.8828990216301782 * c0.21329675283673077 / p9 + p32 * p30 / p7 
431,8.619996746831085,c3.5844621399047667 / c4.233633307701275 + p13 - p26 / p9 
432,8.673727466184932,c1.8136124392218056 / p18 * c1.7629374480094344 / c1.3953115405340872 / c3.6451179898237345 + p16 + c0.49746030695500376 
433,6.765627329276034,c0.7019636470448043 + p32 + p18 / p9 / p7 
434,4.226035930678722,p20 + c0.5372909388092972 / c3.2859521616713754 - p26 + p1 
435,3.2838155477200073,p28 - c3.6452999675086217 * c4.099713054498987 / p14 
436,2.2972037736826842,p17 + p5 - p2 
437,2.7603133866295577,p30 + p15 - p7 + p16 - p18 
438,3.6316720270057834,c1.0945273936209643 / p5 + p3 - c1.520373189837505 / p15 
439,2.33920914929564,p2 * p20 / p0 
440,2.33920914929564,p2 * p20 / p0 
441,2.33920914929564,p2 * p20 / p0 
442,15.387949698371287,p21 - p23 + c1.7064089178543707 - p16 / p14 / p30 * c2.816845025042773 + p21 - c0.3217380038771084 
443,1.1370821546206926,p33 + c1.7706943360472565 / p24 
444,1.0640417992535245,p33 + c1.7706943360472565 / p24 / p27 
445,3.3978323703294024,p10 * p8 / p16 + p23 / p20 * c2.3510099749023605 * c1.0562830347878323 / p2 * p6 / p24 * p11 / p12 
446,3.2900746432515495,p20 + p27 * p34 / p29 / c4.628202874641229 / p25 
447,5.2546849245195455,p10 * p8 / p16 + p23 / p20 * c2.3510099749023605 * c1.0562830347878323 / p2 * p6 / p11 / p12 / p11 
448,4.88655815046968,c0.6991629702422797 - p14 / p14 + p7 
449,2.7004181282990394,c0.6991629702422797 / p14 + p7 
450,2.572897976974751,p10 + p13 - p12 
451,2.5307319458220534,p17 - p16 - p17 + p8 + p18 
452,2.7004181282990394,c0.6991629702422797 / p14 + p7 
453,2.365615605872794,p30 + p11 / p18 * p28 - p31 
454,7.921423332067004,p20 + c0.6399200259541948 / p29 / p10 + p20 - p11 - c1.6856666318334201 / p21 
455,2.049946074202691,c0.6991629702422797 / p14 + p22 
456,2.868225624279883,p13 - p33 + p30 
457,2.8814191865886927,c0.6991629702422797 / p14 + p2 
458,2.8814191865886927,c0.6991629702422797 / p14 + p2 
459,2.8814191865886927,c0.6991629702422797 / p14 + p2 
460,2.912891349199604,c4.828070812283202 + p0 - c4.853996910489607 
461,7.510053765985175,p31 + p5 + p12 - c1.4627449561976107 / p18 / p5 + p30 / p17 - p0 - p1 
462,3.2044795613220796,p2 * p12 / p3 * p18 / p3 - c0.051232286612822864 / p30 
463,9.463909611644624,p28 * c0.7503269211626173 / p32 / p11 / c2.568691917232242 - p12 / p30 + p8 
464,5.005883381127774,p20 + p24 / p28 / p19 
465,2.9158318887920704,p28 * c0.7503269211626173 / p32 / p11 / c2.568691917232242 - p12 / p30 + p8 / p10 + p12 
466,2.128553997053952,p13 + p25 - p12 
467,2.9938726806336673,p15 + c0.32238819032947785 / p0 
468,2.8669285555585895,p27 - c0.12133520396827913 + p10 / p9 / c1.0846310438837143 - p30 / p34 
469,2.1478306468004886,p3 * p18 / p3 - c0.051232286612822864 * p2 / p0 
470,2.2189214752697684,p21 - p12 * p20 / p22 + p10 
471,1.8087548905581594,p27 - c0.12133520396827913 / c1.0846310438837143 / p34 
472,2.6926099453956325,p3 - c2.0873557927106297 / p34 / p26 / p14 * p2 * c4.856054014965327 
473,3.1979513084720876,p3 - c2.0873557927106297 / p34 / p26 / p14 * p2 * c4.856054014965327 * p16 
474,2.6933450577370155,p3 - c2.0873557927106297 / p34 / p26 / p14 * c4.856054014965327 * p16 
475,2.715803307178096,p11 * p1 / p6 
