max_depth,eta,valor
1,0.3,3.1694824189293693
1,0.1,1.4468458623551785
1,0.01,0.7677480945740651
2,0.3,0.9670421421214329
2,0.1,1.192598189698341
2,0.01,0.7698829839791638
3,0.3,0.9711573899112601
3,0.1,0.8169570342371714
3,0.01,0.7619986927476216
4,0.3,0.9327111453974881
4,0.1,0.7851719781714089
4,0.01,0.773551072895007
5,0.3,0.8001353699535243
5,0.1,0.7776245878970953
5,0.01,0.776807295865951
6,0.3,0.8521284090722485
6,0.1,0.7918957200645609
6,0.01,0.8034125039812714
7,0.3,0.8409085034948941
7,0.1,0.8010490799537039
7,0.01,0.7933340762447795
8,0.3,0.8612159365756955
8,0.1,0.8138543509250291
8,0.01,0.8101137900535558
9,0.3,0.8957656609684203
9,0.1,0.8173467832862883
9,0.01,0.8002833378867878
10,0.3,0.8972809298586346
10,0.1,0.8213255047997852
10,0.01,0.8028346128823926
15,0.3,0.9358611574131065
15,0.1,0.8500231959055098
15,0.01,0.873821336994568
20,0.3,1.0288966207828238
20,0.1,0.8859357729497123
20,0.01,0.894237133603925
30,0.3,1.049829939239369
30,0.1,0.8518294042861869
30,0.01,0.9092660493958228
40,0.3,1.0465652417326445
40,0.1,0.8781410537037005
40,0.01,0.8930376010545107
50,0.3,1.045330762415961
50,0.1,0.8627769352274812
50,0.01,0.8962167669716967
75,0.3,1.0458753965531242
75,0.1,0.8627769352274812
75,0.01,0.8965665031484764
100,0.3,1.0458753965531242
100,0.1,0.8627769352274812
100,0.01,0.8965665031484764
