max_depth,eta,valor
1,0.3,3.1609598454899523
1,0.1,1.476414034616877
1,0.01,0.764117237460015
2,0.3,0.954963503967299
2,0.1,1.2254807103758572
2,0.01,0.7808436253195464
3,0.3,0.9777846111626752
3,0.1,0.8130033048372802
3,0.01,0.7708103425306585
4,0.3,0.9383709889837922
4,0.1,0.7927586712673876
4,0.01,0.7896190486753756
5,0.3,0.8157975189273349
5,0.1,0.8136756570460648
5,0.01,0.7902091339321429
6,0.3,0.8255067924491457
6,0.1,0.8418261563284164
6,0.01,0.828818117506825
7,0.3,0.9087655859050919
7,0.1,0.8453495857788831
7,0.01,0.8421323018372532
8,0.3,0.8760775735056597
8,0.1,0.837045771728469
8,0.01,0.8348710411950029
9,0.3,0.960462392475465
9,0.1,0.8385973667475961
9,0.01,0.8391913944812104
10,0.3,0.9132073707426765
10,0.1,0.8793716390132674
10,0.01,0.8428885691350709
15,0.3,0.9474391008578855
15,0.1,0.8675119982671335
15,0.01,0.8435010456659956
20,0.3,0.978573334022278
20,0.1,0.8955158580250242
20,0.01,0.8479132329991815
30,0.3,0.9655852077243013
30,0.1,0.8781621799921757
30,0.01,0.8475065465837178
40,0.3,0.9649664898669033
40,0.1,0.8666443551233546
40,0.01,0.8656459275072301
50,0.3,0.9850821561314042
50,0.1,0.8555882681355252
50,0.01,0.867709197261087
75,0.3,0.9845438004109718
75,0.1,0.8555882681355252
75,0.01,0.8678886715117582
100,0.3,0.9845438004109718
100,0.1,0.8555882681355252
100,0.01,0.8678886715117582
