max_depth,eta,valor
46,0.01,1.0985086350605275
46,0.001,1.1157785081677767
47,0.3,1.1900289265141706
47,0.1,1.0676776332973168
47,0.01,1.0985086350605275
47,0.001,1.1159472759022036
48,0.3,1.1900289265141706
48,0.1,1.0676776332973168
48,0.01,1.0985086350605275
48,0.001,1.1159472759022036
49,0.3,1.1900289265141706
49,0.1,1.0676776332973168
49,0.01,1.0985086350605275
49,0.001,1.1159801293140224
50,0.3,1.1900289265141706
50,0.1,1.0676776332973168
50,0.01,1.0985086350605275
50,0.001,1.1159801293140224
51,0.3,1.1900289265141706
51,0.1,1.0676776332973168
51,0.01,1.0985086350605275
51,0.001,1.1159472759022036
52,0.3,1.1900289265141706
52,0.1,1.0676776332973168
52,0.01,1.0985086350605275
52,0.001,1.1159472759022036
53,0.3,1.1900289265141706
53,0.1,1.0676776332973168
53,0.01,1.0985086350605275
53,0.001,1.1159472759022036
54,0.3,1.1900289265141706
54,0.1,1.0676776332973168
54,0.01,1.0985086350605275
54,0.001,1.1159472759022036
55,0.3,1.1900289265141706
55,0.1,1.0676776332973168
55,0.01,1.0985086350605275
55,0.001,1.1159801293140224
56,0.3,1.1900289265141706
56,0.1,1.0676776332973168
56,0.01,1.0985086350605275
56,0.001,1.1159801293140224
57,0.3,1.1900289265141706
57,0.1,1.0676776332973168
57,0.01,1.0985086350605275
57,0.001,1.1159801293140224
58,0.3,1.1900289265141706
58,0.1,1.0676776332973168
58,0.01,1.0985086350605275
58,0.001,1.1159801293140224
59,0.3,1.1900289265141706
59,0.1,1.0676776332973168
59,0.01,1.0985086350605275
59,0.001,1.1159801293140224
60,0.3,1.1900289265141706
60,0.1,1.0676776332973168
60,0.01,1.0985086350605275
60,0.001,1.1159801293140224
61,0.3,1.1900289265141706
61,0.1,1.0676776332973168
61,0.01,1.0985086350605275
61,0.001,1.1159801293140224
62,0.3,1.1900289265141706
62,0.1,1.0676776332973168
62,0.01,1.0985086350605275
62,0.001,1.1159801293140224
63,0.3,1.1900289265141706
63,0.1,1.0676776332973168
63,0.01,1.0985086350605275
63,0.001,1.1159801293140224
64,0.3,1.1900289265141706
64,0.1,1.0676776332973168
64,0.01,1.0985086350605275
64,0.001,1.1159801293140224
65,0.3,1.1900289265141706
65,0.1,1.0676776332973168
65,0.01,1.0985086350605275
65,0.001,1.1159801293140224
66,0.3,1.1900289265141706
66,0.1,1.0676776332973168
66,0.01,1.0985086350605275
66,0.001,1.1159801293140224
67,0.3,1.1900289265141706
67,0.1,1.0676776332973168
67,0.01,1.0985086350605275
67,0.001,1.1159801293140224
68,0.3,1.1900289265141706
68,0.1,1.0676776332973168
68,0.01,1.0985086350605275
68,0.001,1.1159801293140224
69,0.3,1.1900289265141706
69,0.1,1.0676776332973168
69,0.01,1.0985086350605275
69,0.001,1.1159801293140224
70,0.3,1.1900289265141706
70,0.1,1.0676776332973168
70,0.01,1.0985086350605275
70,0.001,1.1159801293140224
71,0.3,1.1900289265141706
71,0.1,1.0676776332973168
71,0.01,1.0985086350605275
71,0.001,1.1159801293140224
72,0.3,1.1900289265141706
72,0.1,1.0676776332973168
72,0.01,1.0985086350605275
72,0.001,1.1159801293140224
73,0.3,1.1900289265141706
73,0.1,1.0676776332973168
73,0.01,1.0985086350605275
73,0.001,1.1159801293140224
74,0.3,1.1900289265141706
74,0.1,1.0676776332973168
74,0.01,1.0985086350605275
74,0.001,1.1159801293140224
75,0.3,1.1900289265141706
75,0.1,1.0676776332973168
75,0.01,1.0985086350605275
75,0.001,1.1159801293140224
76,0.3,1.1900289265141706
76,0.1,1.0676776332973168
76,0.01,1.0985086350605275
76,0.001,1.1159801293140224
77,0.3,1.1900289265141706
77,0.1,1.0676776332973168
77,0.01,1.0985086350605275
77,0.001,1.1159801293140224
78,0.3,1.1900289265141706
78,0.1,1.0676776332973168
78,0.01,1.0985086350605275
78,0.001,1.1159801293140224
79,0.3,1.1900289265141706
79,0.1,1.0676776332973168
79,0.01,1.0985086350605275
79,0.001,1.1159801293140224
80,0.3,1.1900289265141706
80,0.1,1.0676776332973168
80,0.01,1.0985086350605275
80,0.001,1.1159801293140224
81,0.3,1.1900289265141706
81,0.1,1.0676776332973168
81,0.01,1.0985086350605275
81,0.001,1.1159801293140224
82,0.3,1.1900289265141706
82,0.1,1.0676776332973168
82,0.01,1.0985086350605275
82,0.001,1.1159801293140224
83,0.3,1.1900289265141706
83,0.1,1.0676776332973168
83,0.01,1.0985086350605275
83,0.001,1.1159801293140224
84,0.3,1.1900289265141706
84,0.1,1.0676776332973168
84,0.01,1.0985086350605275
84,0.001,1.1159801293140224
85,0.3,1.1900289265141706
85,0.1,1.0676776332973168
85,0.01,1.0985086350605275
85,0.001,1.1159801293140224
86,0.3,1.1900289265141706
86,0.1,1.0676776332973168
86,0.01,1.0985086350605275
86,0.001,1.1159801293140224
87,0.3,1.1900289265141706
87,0.1,1.0676776332973168
87,0.01,1.0985086350605275
87,0.001,1.1159801293140224
88,0.3,1.1900289265141706
88,0.1,1.0676776332973168
88,0.01,1.0985086350605275
88,0.001,1.1159801293140224
89,0.3,1.1900289265141706
89,0.1,1.0676776332973168
89,0.01,1.0985086350605275
89,0.001,1.1159801293140224
90,0.3,1.1900289265141706
90,0.1,1.0676776332973168
90,0.01,1.0985086350605275
90,0.001,1.1159801293140224
91,0.3,1.1900289265141706
91,0.1,1.0676776332973168
91,0.01,1.0985086350605275
91,0.001,1.1159801293140224
92,0.3,1.1900289265141706
92,0.1,1.0676776332973168
92,0.01,1.0985086350605275
92,0.001,1.1159801293140224
93,0.3,1.1900289265141706
93,0.1,1.0676776332973168
93,0.01,1.0985086350605275
93,0.001,1.1159801293140224
94,0.3,1.1900289265141706
94,0.1,1.0676776332973168
94,0.01,1.0985086350605275
94,0.001,1.1159801293140224
95,0.3,1.1900289265141706
95,0.1,1.0676776332973168
95,0.01,1.0985086350605275
95,0.001,1.1159801293140224
96,0.3,1.1900289265141706
96,0.1,1.0676776332973168
96,0.01,1.0985086350605275
96,0.001,1.1159801293140224
97,0.3,1.1900289265141706
97,0.1,1.0676776332973168
97,0.01,1.0985086350605275
97,0.001,1.1159801293140224
98,0.3,1.1900289265141706
98,0.1,1.0676776332973168
98,0.01,1.0985086350605275
98,0.001,1.1159801293140224
99,0.3,1.1900289265141706
99,0.1,1.0676776332973168
99,0.01,1.0985086350605275
99,0.001,1.1159801293140224
100,0.3,1.1900289265141706
100,0.1,1.0676776332973168
100,0.01,1.0985086350605275
100,0.001,1.1159801293140224
101,0.3,1.1900289265141706
101,0.1,1.0676776332973168
101,0.01,1.0985086350605275
101,0.001,1.1159801293140224
102,0.3,1.1900289265141706
102,0.1,1.0676776332973168
102,0.01,1.0985086350605275
102,0.001,1.1159801293140224
103,0.3,1.1900289265141706
103,0.1,1.0676776332973168
103,0.01,1.0985086350605275
103,0.001,1.1159801293140224
104,0.3,1.1900289265141706
104,0.1,1.0676776332973168
104,0.01,1.0985086350605275
104,0.001,1.1159801293140224
105,0.3,1.1900289265141706
105,0.1,1.0676776332973168
105,0.01,1.0985086350605275
105,0.001,1.1159801293140224
106,0.3,1.1900289265141706
106,0.1,1.0676776332973168
106,0.01,1.0985086350605275
106,0.001,1.1159801293140224
107,0.3,1.1900289265141706
107,0.1,1.0676776332973168
107,0.01,1.0985086350605275
107,0.001,1.1159801293140224
108,0.3,1.1900289265141706
108,0.1,1.0676776332973168
108,0.01,1.0985086350605275
108,0.001,1.1159801293140224
109,0.3,1.1900289265141706
109,0.1,1.0676776332973168
109,0.01,1.0985086350605275
109,0.001,1.1159801293140224
110,0.3,1.1900289265141706
110,0.1,1.0676776332973168
110,0.01,1.0985086350605275
110,0.001,1.1159801293140224
111,0.3,1.1900289265141706
111,0.1,1.0676776332973168
111,0.01,1.0985086350605275
111,0.001,1.1159801293140224
112,0.3,1.1900289265141706
112,0.1,1.0676776332973168
112,0.01,1.0985086350605275
112,0.001,1.1159801293140224
113,0.3,1.1900289265141706
113,0.1,1.0676776332973168
113,0.01,1.0985086350605275
113,0.001,1.1159801293140224
114,0.3,1.1900289265141706
114,0.1,1.0676776332973168
114,0.01,1.0985086350605275
114,0.001,1.1159801293140224
115,0.3,1.1900289265141706
115,0.1,1.0676776332973168
115,0.01,1.0985086350605275
115,0.001,1.1159801293140224
116,0.3,1.1900289265141706
116,0.1,1.0676776332973168
116,0.01,1.0985086350605275
116,0.001,1.1159801293140224
117,0.3,1.1900289265141706
117,0.1,1.0676776332973168
117,0.01,1.0985086350605275
117,0.001,1.1159801293140224
118,0.3,1.1900289265141706
118,0.1,1.0676776332973168
118,0.01,1.0985086350605275
118,0.001,1.1159801293140224
119,0.3,1.1900289265141706
119,0.1,1.0676776332973168
119,0.01,1.0985086350605275
119,0.001,1.1159801293140224
120,0.3,1.1900289265141706
120,0.1,1.0676776332973168
120,0.01,1.0985086350605275
120,0.001,1.1159801293140224
121,0.3,1.1900289265141706
121,0.1,1.0676776332973168
121,0.01,1.0985086350605275
121,0.001,1.1159801293140224
122,0.3,1.1900289265141706
122,0.1,1.0676776332973168
122,0.01,1.0985086350605275
122,0.001,1.1159801293140224
123,0.3,1.1900289265141706
123,0.1,1.0676776332973168
123,0.01,1.0985086350605275
123,0.001,1.1159801293140224
124,0.3,1.1900289265141706
124,0.1,1.0676776332973168
124,0.01,1.0985086350605275
124,0.001,1.1159801293140224
125,0.3,1.1900289265141706
125,0.1,1.0676776332973168
125,0.01,1.0985086350605275
125,0.001,1.1159801293140224
126,0.3,1.1900289265141706
126,0.1,1.0676776332973168
126,0.01,1.0985086350605275
126,0.001,1.1159801293140224
127,0.3,1.1900289265141706
127,0.1,1.0676776332973168
127,0.01,1.0985086350605275
127,0.001,1.1159801293140224
128,0.3,1.1900289265141706
128,0.1,1.0676776332973168
128,0.01,1.0985086350605275
128,0.001,1.1159801293140224
129,0.3,1.1900289265141706
129,0.1,1.0676776332973168
129,0.01,1.0985086350605275
129,0.001,1.1159801293140224
130,0.3,1.1900289265141706
130,0.1,1.0676776332973168
130,0.01,1.0985086350605275
130,0.001,1.1159801293140224
131,0.3,1.1900289265141706
131,0.1,1.0676776332973168
131,0.01,1.0985086350605275
131,0.001,1.1159801293140224
132,0.3,1.1900289265141706
132,0.1,1.0676776332973168
132,0.01,1.0985086350605275
132,0.001,1.1159801293140224
133,0.3,1.1900289265141706
133,0.1,1.0676776332973168
133,0.01,1.0985086350605275
133,0.001,1.1159801293140224
134,0.3,1.1900289265141706
134,0.1,1.0676776332973168
134,0.01,1.0985086350605275
134,0.001,1.1159801293140224
135,0.3,1.1900289265141706
135,0.1,1.0676776332973168
135,0.01,1.0985086350605275
135,0.001,1.1159801293140224
136,0.3,1.1900289265141706
136,0.1,1.0676776332973168
136,0.01,1.0985086350605275
136,0.001,1.1159801293140224
137,0.3,1.1900289265141706
137,0.1,1.0676776332973168
137,0.01,1.0985086350605275
137,0.001,1.1159801293140224
138,0.3,1.1900289265141706
138,0.1,1.0676776332973168
138,0.01,1.0985086350605275
138,0.001,1.1159801293140224
139,0.3,1.1900289265141706
139,0.1,1.0676776332973168
139,0.01,1.0985086350605275
139,0.001,1.1159801293140224
140,0.3,1.1900289265141706
140,0.1,1.0676776332973168
140,0.01,1.0985086350605275
140,0.001,1.1159801293140224
141,0.3,1.1900289265141706
141,0.1,1.0676776332973168
141,0.01,1.0985086350605275
141,0.001,1.1159801293140224
142,0.3,1.1900289265141706
142,0.1,1.0676776332973168
142,0.01,1.0985086350605275
142,0.001,1.1159801293140224
143,0.3,1.1900289265141706
143,0.1,1.0676776332973168
143,0.01,1.0985086350605275
143,0.001,1.1159801293140224
144,0.3,1.1900289265141706
144,0.1,1.0676776332973168
144,0.01,1.0985086350605275
144,0.001,1.1159801293140224
145,0.3,1.1900289265141706
145,0.1,1.0676776332973168
145,0.01,1.0985086350605275
145,0.001,1.1159801293140224
146,0.3,1.1900289265141706
146,0.1,1.0676776332973168
146,0.01,1.0985086350605275
146,0.001,1.1159801293140224
147,0.3,1.1900289265141706
147,0.1,1.0676776332973168
147,0.01,1.0985086350605275
147,0.001,1.1159801293140224
148,0.3,1.1900289265141706
148,0.1,1.0676776332973168
148,0.01,1.0985086350605275
148,0.001,1.1159801293140224
149,0.3,1.1900289265141706
149,0.1,1.0676776332973168
149,0.01,1.0985086350605275
149,0.001,1.1159801293140224
150,0.3,1.1900289265141706
150,0.1,1.0676776332973168
150,0.01,1.0985086350605275
150,0.001,1.1159801293140224
