max_depth,eta,valor
1,0.3,3.1543361081905004
1,0.1,1.4261723612967774
1,0.01,0.7607261814190882
2,0.3,0.8865356448301559
2,0.1,1.2003570304767837
2,0.01,0.7710321683628514
3,0.3,0.9541505556999244
3,0.1,0.8230228145914604
3,0.01,0.7624785573586548
4,0.3,0.9204219678591046
4,0.1,0.7842439009792276
4,0.01,0.7798118707928927
5,0.3,0.8114686768138775
5,0.1,0.7941525987025555
5,0.01,0.7908654708416124
6,0.3,0.8186470369199904
6,0.1,0.814624585764411
6,0.01,0.8016977872066474
7,0.3,0.88387496722636
7,0.1,0.7904704613921983
7,0.01,0.8098752485071146
8,0.3,0.8421214300944699
8,0.1,0.8290524151721679
8,0.01,0.8271161996932697
9,0.3,0.8402443074623702
9,0.1,0.8068573735435983
9,0.01,0.8271504416222052
10,0.3,0.8770793283611575
10,0.1,0.8351897976146149
10,0.01,0.809362988770544
15,0.3,0.9922361973356368
15,0.1,0.8488205592536371
15,0.01,0.8371737980940359
20,0.3,0.989232265412513
20,0.1,0.856843721187964
20,0.01,0.8436260609788219
30,0.3,0.9903520922673033
30,0.1,0.8848174473302381
30,0.01,0.8614933332134187
40,0.3,1.0237234381547615
40,0.1,0.8838752874472293
40,0.01,0.8483638970268159
50,0.3,1.0146566930536296
50,0.1,0.8821906254271638
50,0.01,0.8620866133999748
75,0.3,1.0146566930536296
75,0.1,0.8821906254271638
75,0.01,0.8642635104231342
100,0.3,1.0146566930536296
100,0.1,0.8821906254271638
100,0.01,0.8642635104231342
