max_depth,eta,valor
1,0.3,3.1596143984558065
1,0.1,1.3516462792132669
1,0.01,0.7675547178727797
2,0.3,0.8096696777781123
2,0.1,0.8303990138296299
2,0.01,0.7723891120591403
3,0.3,0.7448838692308595
3,0.1,0.8146175085401083
3,0.01,0.7527949719511272
4,0.3,0.7783935679935524
4,0.1,0.7662354861588357
4,0.01,0.7445608844501215
5,0.3,0.7639004387123671
5,0.1,0.7521788309269591
5,0.01,0.7352597464315824
6,0.3,0.7579438172881602
6,0.1,0.7374533168423478
6,0.01,0.7333260639361252
7,0.3,0.7604633144694424
7,0.1,0.7401791134400032
7,0.01,0.7370515617689622
8,0.3,0.7561528999889987
8,0.1,0.733439928973072
8,0.01,0.736139893419999
9,0.3,0.7517116835758595
9,0.1,0.7380782999285013
9,0.01,0.7367921537617591
10,0.3,0.7548429065376574
10,0.1,0.7367474034020173
10,0.01,0.736021637914514
15,0.3,0.791686950852788
15,0.1,0.7599790359333303
15,0.01,0.7529525931196676
20,0.3,0.8120307769697978
20,0.1,0.7850715960656977
20,0.01,0.7853602591780539
30,0.3,0.8877008485741229
30,0.1,0.8400051756579076
30,0.01,0.847695251696904
40,0.3,0.8989492296886021
40,0.1,0.8479379535558215
40,0.01,0.8566840944326835
50,0.3,0.9037017428636335
50,0.1,0.8476666636711347
50,0.01,0.8563668148551665
75,0.3,0.9027279120208852
75,0.1,0.8476666636711347
75,0.01,0.8563543728018118
100,0.3,0.9027279120208852
100,0.1,0.8476666636711347
100,0.01,0.8563543728018118
