max_depth,eta,valor
1,0.3,3.156709580507379
1,0.1,1.476414034616877
1,0.01,0.764117237460015
2,0.3,0.9566765314756569
2,0.1,1.1646528971228824
2,0.01,0.7736054693546801
3,0.3,0.9669092749239695
3,0.1,0.8024346686947184
3,0.01,0.7540857143348446
4,0.3,0.9213787713041806
4,0.1,0.7636179296015952
4,0.01,0.7570478071487591
5,0.3,0.8107135939991483
5,0.1,0.7722790021414954
5,0.01,0.7553172515676744
6,0.3,0.8181082621985691
6,0.1,0.776761460959469
6,0.01,0.766758502242377
7,0.3,0.8237078399146813
7,0.1,0.7794418244438954
7,0.01,0.7721815728947661
8,0.3,0.8461943714687549
8,0.1,0.795168784034601
8,0.01,0.7767912691309947
9,0.3,0.8655006497588066
9,0.1,0.7987625056735845
9,0.01,0.7867445432252467
10,0.3,0.8856453223283585
10,0.1,0.8144193264622098
10,0.01,0.7897992463746735
15,0.3,0.9242330392895743
15,0.1,0.8240283353616746
15,0.01,0.8280222368715774
20,0.3,0.9306985736557173
20,0.1,0.8317140461332967
20,0.01,0.8285712114488747
30,0.3,0.9371719341941304
30,0.1,0.8658061834369704
30,0.01,0.8163729186015163
40,0.3,0.9532932058766208
40,0.1,0.8593176675158937
40,0.01,0.8210516469293028
50,0.3,0.951173566668339
50,0.1,0.8585336934396716
50,0.01,0.8249871157086222
75,0.3,0.9509861434959809
75,0.1,0.8589860213932898
75,0.01,0.8203516043470666
100,0.3,0.9509861434959809
100,0.1,0.8585489452316745
100,0.01,0.8203516043470666
