max_depth,eta,valor
1,0.3,3.1601526409282723
1,0.1,1.3817332266809588
1,0.01,0.7653888787609882
2,0.3,0.8807049396865317
2,0.1,0.9485341573131398
2,0.01,0.7789321376791158
3,0.3,0.9704194071927219
3,0.1,0.8113435050453863
3,0.01,0.7584730730227711
4,0.3,0.8870890897661828
4,0.1,0.7769700043689005
4,0.01,0.7528056833106552
5,0.3,0.7989239428899435
5,0.1,0.7507840624192905
5,0.01,0.7456089816320245
6,0.3,0.779194622526363
6,0.1,0.7482616264155011
6,0.01,0.7469926949653221
7,0.3,0.7867900179597128
7,0.1,0.7501460784956526
7,0.01,0.7425299060351306
8,0.3,0.7936607979642096
8,0.1,0.7499821076550303
8,0.01,0.7514525091733439
9,0.3,0.8092578201997656
9,0.1,0.7629704957956788
9,0.01,0.7533527979455635
10,0.3,0.8191794594038767
10,0.1,0.7689822831809132
10,0.01,0.7587359621194134
15,0.3,0.8522490576682646
15,0.1,0.8132989303461428
15,0.01,0.7969978533867113
20,0.3,0.9038403121547984
20,0.1,0.8374341326243703
20,0.01,0.8220169775421138
30,0.3,0.9096696871702173
30,0.1,0.8411334848597373
30,0.01,0.8297232702379479
40,0.3,0.9120620567632989
40,0.1,0.8565549952987023
40,0.01,0.8443310503871388
50,0.3,0.9128902904711907
50,0.1,0.8510009681619276
50,0.01,0.8396519537593135
75,0.3,0.9128902904711907
75,0.1,0.8510009681619276
75,0.01,0.8406200110284678
100,0.3,0.9128902904711907
100,0.1,0.8510009681619276
100,0.01,0.8406200110284678
