max_depth,eta,valor
1,0.3,3.154918647733831
1,0.1,1.3501180918724065
1,0.01,0.7592776176307875
2,0.3,0.8610037135516283
2,0.1,0.9103107460526224
2,0.01,0.7696384108140611
3,0.3,0.8509021219818163
3,0.1,0.7995901708067741
3,0.01,0.7505232268101124
4,0.3,0.8283946078993918
4,0.1,0.7531577333755901
4,0.01,0.7411771260667627
5,0.3,0.7777914577037764
5,0.1,0.7446071466495331
5,0.01,0.7345076484946784
6,0.3,0.7616297033951143
6,0.1,0.7422787349888857
6,0.01,0.7339905805501236
7,0.3,0.775159931048527
7,0.1,0.7358377172352458
7,0.01,0.7367256131658165
8,0.3,0.782464699401026
8,0.1,0.7462296175618152
8,0.01,0.7446579277340626
9,0.3,0.7928186573335991
9,0.1,0.7526440257426745
9,0.01,0.7471938511451033
10,0.3,0.7869257576240605
10,0.1,0.7578844365366826
10,0.01,0.7548498349908647
15,0.3,0.8304399411933505
15,0.1,0.7941822084691932
15,0.01,0.7866439069204016
20,0.3,0.8830995231226
20,0.1,0.8322946222258624
20,0.01,0.8315848978697715
30,0.3,0.9170835179763664
30,0.1,0.8651782433345874
30,0.01,0.8589855453438063
40,0.3,0.9313170867675046
40,0.1,0.8693658182857117
40,0.01,0.8751138209631417
50,0.3,0.9315751756096802
50,0.1,0.8733467811478833
50,0.01,0.8738018862284351
75,0.3,0.9319205105413277
75,0.1,0.8744226835783606
75,0.01,0.8752308722244655
100,0.3,0.9319205105413277
100,0.1,0.8744226835783606
100,0.01,0.8759405854023337
