max_depth,eta,valor
1,0.3,3.1616659740019966
1,0.1,1.350989840442541
1,0.01,0.7583217420394729
2,0.3,0.811455484620983
2,0.1,0.8676907392255064
2,0.01,0.7708864340646381
3,0.3,0.8027497978854282
3,0.1,0.797600481699051
3,0.01,0.7550153291247645
4,0.3,0.808837139864819
4,0.1,0.7604484462756437
4,0.01,0.7439014152368905
5,0.3,0.7795867988124179
5,0.1,0.7491456724854147
5,0.01,0.7382697910710301
6,0.3,0.7659820696277755
6,0.1,0.7422476032101781
6,0.01,0.7364214237372814
7,0.3,0.7692696715217051
7,0.1,0.7417150381249367
7,0.01,0.7381819911014659
8,0.3,0.7621728672659758
8,0.1,0.7478814245752852
8,0.01,0.7352401353161209
9,0.3,0.763452969025508
9,0.1,0.7487523780255015
9,0.01,0.7474207263108431
10,0.3,0.78412178383521
10,0.1,0.7527471586116667
10,0.01,0.7444881344302496
15,0.3,0.8006672233647727
15,0.1,0.7807089398697076
15,0.01,0.7706325387808483
20,0.3,0.868552755005038
20,0.1,0.8208125597327846
20,0.01,0.8130932331213339
30,0.3,0.9164364532413769
30,0.1,0.8679416254457395
30,0.01,0.8691414943353111
40,0.3,0.9459574250503096
40,0.1,0.8787494468371241
40,0.01,0.9008841974679379
50,0.3,0.9509654385850245
50,0.1,0.877023972480542
50,0.01,0.9033408139248503
75,0.3,0.9487768573311113
75,0.1,0.8756017206997415
75,0.01,0.9029692413422394
100,0.3,0.9487768573311113
100,0.1,0.8756017206997415
100,0.01,0.9029692413422394
