date,open,high,low,close
2018-07-16 02:00:00,6400.0,6800.0,6400.0,6700.0
2018-07-17 02:00:00,6800.0,7500.0,6700.0,7400.0
2018-07-18 02:00:00,7400.0,7600.0,7300.0,7400.0
2018-07-19 02:00:00,7400.0,7600.0,7300.0,7500.0
2018-07-21 02:00:00,7400.0,7500.0,7300.0,7400.0
2018-07-22 02:00:00,7400.0,7600.0,7400.0,7400.0
2018-07-23 02:00:00,7400.0,7900.0,7400.0,7800.0
2018-07-24 02:00:00,7800.0,8500.0,7700.0,8400.0
2018-07-25 02:00:00,8400.0,8500.0,8100.0,8200.0
2018-07-26 02:00:00,8200.0,8400.0,7900.0,8000.0
2018-07-27 02:00:00,8000.0,8300.0,7900.0,8200.0
2018-07-28 02:00:00,8200.0,8300.0,8100.0,8300.0
2018-07-29 02:00:00,8300.0,8300.0,8200.0,8300.0
2018-07-30 02:00:00,8300.0,8300.0,7900.0,8200.0
2018-07-31 02:00:00,8200.0,8200.0,7700.0,7800.0
2018-08-01 02:00:00,7800.0,7800.0,7500.0,7700.0
2018-08-02 02:00:00,7700.0,7800.0,7500.0,7600.0
2018-08-03 02:00:00,7600.0,7600.0,7300.0,7500.0
2018-08-04 02:00:00,7500.0,7500.0,7000.0,7100.0
2018-08-05 02:00:00,7100.0,7100.0,6900.0,7100.0
2018-08-06 02:00:00,7100.0,7200.0,6900.0,7000.0
2018-08-07 02:00:00,7000.0,7200.0,6700.0,6800.0
2018-08-08 02:00:00,6800.0,6800.0,6200.0,6300.0
2018-08-09 02:00:00,6300.0,6700.0,6200.0,6600.0
2018-08-10 02:00:00,6600.0,6600.0,6100.0,6200.0
2018-08-11 02:00:00,6200.0,6500.0,6000.0,6300.0
2018-08-12 02:00:00,6300.0,6500.0,6200.0,6400.0
2018-08-13 02:00:00,6400.0,6600.0,6200.0,6300.0
2018-08-14 02:00:00,6300.0,6300.0,5900.0,6200.0
2018-08-15 02:00:00,6200.0,6700.0,6200.0,6300.0
2018-08-16 02:00:00,6300.0,6500.0,6300.0,6400.0
2018-08-17 02:00:00,6400.0,6600.0,6300.0,6600.0
2018-08-18 02:00:00,6600.0,6700.0,6300.0,6400.0
2018-08-19 02:00:00,6400.0,6600.0,6300.0,6500.0
2018-08-20 02:00:00,6500.0,6600.0,6400.0,6500.0
2018-08-21 02:00:00,6400.0,6500.0,6400.0,6500.0
2018-08-22 02:00:00,6500.0,6900.0,6300.0,6400.0
2018-08-23 02:00:00,6400.0,6600.0,6400.0,6600.0
2018-08-24 02:00:00,6600.0,6800.0,6500.0,6700.0
2018-08-25 02:00:00,6700.0,6800.0,6700.0,6800.0
2018-08-26 02:00:00,6800.0,6800.0,6600.0,6700.0
2018-08-27 02:00:00,6700.0,7000.0,6700.0,7000.0
2018-08-28 02:00:00,7000.0,7200.0,6900.0,7100.0
2018-08-29 02:00:00,7100.0,7200.0,7000.0,7100.0
2018-08-30 02:00:00,7100.0,7100.0,6800.0,7000.0
2018-08-31 02:00:00,7000.0,7100.0,6900.0,7100.0
2018-09-01 02:00:00,7100.0,7300.0,7100.0,7300.0
2018-09-02 02:00:00,7300.0,7400.0,7200.0,7400.0
2018-09-03 02:00:00,7400.0,7400.0,7200.0,7300.0
2018-09-04 02:00:00,7300.0,7500.0,7300.0,7400.0
2018-09-05 02:00:00,7400.0,7400.0,6700.0,6800.0
2018-09-06 02:00:00,6700.0,6800.0,6300.0,6600.0
2018-09-07 02:00:00,6600.0,6600.0,6400.0,6400.0
2018-09-08 02:00:00,6400.0,6500.0,6200.0,6200.0
2018-09-09 02:00:00,6200.0,6500.0,6200.0,6300.0
2018-09-10 02:00:00,6300.0,6400.0,6300.0,6400.0
2018-09-11 02:00:00,6400.0,6500.0,6200.0,6300.0
2018-09-12 02:00:00,6300.0,6400.0,6200.0,6400.0
2018-09-13 02:00:00,6400.0,6600.0,6400.0,6500.0
2018-09-14 02:00:00,6500.0,6600.0,6400.0,6500.0
2018-09-15 02:00:00,6500.0,6600.0,6500.0,6600.0
2018-09-16 02:00:00,6600.0,6600.0,6400.0,6600.0
2018-09-17 02:00:00,6600.0,6600.0,6300.0,6300.0
2018-09-18 02:00:00,6300.0,6400.0,6300.0,6400.0
2018-09-19 02:00:00,6400.0,6600.0,6200.0,6400.0
2018-09-20 02:00:00,6400.0,6600.0,6400.0,6500.0
2018-09-21 02:00:00,6500.0,6800.0,6500.0,6800.0
2018-09-22 02:00:00,6800.0,6900.0,6700.0,6800.0
2018-09-23 02:00:00,6800.0,6800.0,6700.0,6800.0
2018-09-24 02:00:00,6800.0,6800.0,6600.0,6600.0
2018-09-25 02:00:00,6600.0,6600.0,6400.0,6500.0
2018-09-26 02:00:00,6500.0,6600.0,6400.0,6500.0
2018-09-27 02:00:00,6500.0,6800.0,6500.0,6700.0
2018-09-28 02:00:00,6700.0,6900.0,6600.0,6700.0
2018-09-29 02:00:00,6700.0,6700.0,6500.0,6600.0
2018-09-30 02:00:00,6600.0,6700.0,6600.0,6700.0
2018-10-01 02:00:00,6700.0,6700.0,6600.0,6700.0
2018-10-02 02:00:00,6700.0,6700.0,6500.0,6600.0
2018-10-03 02:00:00,6600.0,6600.0,6500.0,6600.0
2018-10-04 02:00:00,6600.0,6700.0,6600.0,6600.0
2018-10-05 02:00:00,6600.0,6700.0,6600.0,6700.0
2018-10-06 02:00:00,6700.0,6700.0,6600.0,6600.0
2018-10-07 02:00:00,6600.0,6700.0,6600.0,6700.0
2018-10-08 02:00:00,6700.0,6800.0,6600.0,6700.0
2018-10-09 02:00:00,6700.0,6700.0,6700.0,6700.0
2018-10-10 02:00:00,6700.0,6700.0,6600.0,6700.0
2018-10-11 02:00:00,6700.0,6700.0,6300.0,6300.0
2018-10-12 02:00:00,6300.0,6400.0,6300.0,6300.0
2018-10-13 02:00:00,6300.0,6400.0,6300.0,6400.0
2018-10-14 02:00:00,6400.0,6500.0,6400.0,6400.0
2018-10-15 02:00:00,6400.0,7700.0,6300.0,6800.0
2018-10-16 02:00:00,6800.0,6900.0,6700.0,6800.0
2018-10-17 02:00:00,6800.0,6900.0,6700.0,6800.0
2018-10-18 02:00:00,6800.0,6800.0,6600.0,6700.0
2018-10-19 02:00:00,6700.0,6700.0,6600.0,6600.0
2018-10-20 02:00:00,6600.0,6700.0,6600.0,6600.0
2018-10-21 02:00:00,6600.0,6700.0,6600.0,6600.0
2018-10-22 02:00:00,6600.0,6700.0,6600.0,6600.0
2018-10-23 02:00:00,6600.0,6600.0,6600.0,6600.0
2018-10-24 02:00:00,6600.0,6700.0,6600.0,6600.0
2018-10-25 02:00:00,6600.0,6600.0,6600.0,6600.0
2018-10-26 02:00:00,6600.0,6600.0,6600.0,6600.0
2018-10-27 02:00:00,6600.0,6600.0,6500.0,6600.0
2018-10-28 02:00:00,6600.0,6600.0,6500.0,6500.0
2018-10-29 02:00:00,6500.0,6600.0,6400.0,6400.0
2018-10-30 02:00:00,6400.0,6400.0,6400.0,6400.0
2018-10-31 02:00:00,6400.0,6500.0,6300.0,6400.0
2018-11-01 02:00:00,6400.0,6500.0,6400.0,6500.0
2018-11-02 02:00:00,6500.0,6500.0,6400.0,6500.0
2018-11-03 02:00:00,6500.0,6500.0,6400.0,6400.0
2018-11-04 02:00:00,6400.0,6600.0,6400.0,6500.0
2018-11-05 02:00:00,6500.0,6600.0,6500.0,6500.0
2018-11-06 02:00:00,6500.0,6600.0,6500.0,6600.0
2018-11-07 02:00:00,6600.0,6700.0,6600.0,6600.0
2018-11-08 02:00:00,6600.0,6600.0,6500.0,6500.0
2018-11-09 02:00:00,6500.0,6600.0,6400.0,6500.0
2018-11-10 02:00:00,6500.0,6500.0,6500.0,6500.0
2018-11-11 02:00:00,6500.0,6500.0,6400.0,6500.0
2018-11-12 02:00:00,6500.0,6500.0,6500.0,6500.0
2018-11-13 02:00:00,6500.0,6500.0,6400.0,6500.0
2018-11-14 02:00:00,6500.0,6500.0,5700.0,6000.0
2018-11-15 02:00:00,6000.0,6000.0,5500.0,5800.0
2018-11-16 02:00:00,5800.0,5800.0,5600.0,5700.0
2018-11-17 02:00:00,5700.0,5700.0,5600.0,5700.0
2018-11-18 02:00:00,5700.0,5800.0,5700.0,5700.0
2018-11-19 02:00:00,5700.0,5700.0,4900.0,5000.0
2018-11-20 02:00:00,5000.0,5100.0,4400.0,4600.0
2018-11-21 02:00:00,4600.0,4800.0,4500.0,4700.0
2018-11-22 02:00:00,4700.0,4800.0,4400.0,4400.0
2018-11-23 02:00:00,4400.0,4500.0,4300.0,4500.0
2018-11-24 02:00:00,4500.0,4600.0,3900.0,4000.0
2018-11-25 02:00:00,4000.0,4300.0,3700.0,4100.0
2018-11-26 02:00:00,4100.0,4300.0,3800.0,3900.0
2018-11-27 02:00:00,3900.0,4000.0,3700.0,3900.0
2018-11-28 02:00:00,3900.0,4400.0,3900.0,4300.0
2018-11-29 02:00:00,4300.0,4500.0,4200.0,4300.0
2018-11-30 02:00:00,4300.0,4400.0,4000.0,4100.0
2018-12-01 02:00:00,4100.0,4300.0,4000.0,4200.0
2018-12-02 02:00:00,4200.0,4400.0,4200.0,4200.0
2018-12-03 02:00:00,4200.0,4200.0,3900.0,3900.0
2018-12-04 02:00:00,3900.0,4100.0,3800.0,4000.0
2018-12-05 02:00:00,4000.0,4000.0,3800.0,3800.0
2018-12-06 02:00:00,3800.0,3900.0,3500.0,3600.0
2018-12-07 02:00:00,3600.0,3600.0,3300.0,3500.0
2018-12-08 02:00:00,3500.0,3500.0,3300.0,3500.0
2018-12-09 02:00:00,3500.0,3700.0,3400.0,3600.0
2018-12-10 02:00:00,3600.0,3700.0,3400.0,3500.0
2018-12-11 02:00:00,3500.0,3500.0,3400.0,3400.0
2018-12-12 02:00:00,3400.0,3500.0,3400.0,3500.0
2018-12-13 02:00:00,3500.0,3500.0,3300.0,3400.0
2018-12-14 02:00:00,3400.0,3400.0,3200.0,3300.0
2018-12-15 02:00:00,3300.0,3300.0,3200.0,3300.0
2018-12-16 02:00:00,3300.0,3300.0,3200.0,3300.0
2018-12-17 02:00:00,3300.0,3500.0,3300.0,3400.0
2018-12-18 02:00:00,3600.0,3700.0,3500.0,3700.0
2018-12-19 02:00:00,3700.0,4000.0,3700.0,3700.0
2018-12-20 02:00:00,3700.0,4200.0,3700.0,4100.0
2018-12-21 02:00:00,4100.0,4200.0,3800.0,3900.0
2018-12-22 02:00:00,3900.0,4000.0,3800.0,4000.0
2018-12-23 02:00:00,4000.0,4100.0,3900.0,4000.0
2018-12-24 02:00:00,4000.0,4200.0,4000.0,4100.0
2018-12-25 02:00:00,4100.0,4100.0,3700.0,3800.0
2018-12-26 02:00:00,3800.0,3900.0,3700.0,3800.0
2018-12-27 02:00:00,3800.0,3900.0,3600.0,3600.0
2018-12-28 02:00:00,3600.0,3900.0,3600.0,3900.0
2018-12-29 02:00:00,3900.0,3900.0,3700.0,3700.0
2018-12-30 02:00:00,3700.0,4000.0,3700.0,3900.0
2018-12-31 02:00:00,3900.0,3900.0,3700.0,3800.0
2019-01-01 02:00:00,3800.0,3900.0,3700.0,3800.0
2019-01-02 02:00:00,3800.0,3900.0,3800.0,3900.0
2019-01-03 02:00:00,3900.0,3900.0,3800.0,3800.0
2019-01-04 02:00:00,3800.0,3900.0,3800.0,3800.0
2019-01-05 02:00:00,3800.0,3900.0,3800.0,3800.0
2019-01-06 02:00:00,3800.0,4100.0,3800.0,4000.0
2019-01-07 02:00:00,4000.0,4100.0,4000.0,4000.0
2019-01-08 02:00:00,4000.0,4100.0,4000.0,4000.0
2019-01-09 02:00:00,4000.0,4100.0,4000.0,4000.0
2019-01-10 02:00:00,4000.0,4000.0,3600.0,3600.0
2019-01-11 02:00:00,3600.0,3700.0,3500.0,3700.0
2019-01-12 02:00:00,3700.0,3700.0,3600.0,3600.0
2019-01-13 02:00:00,3600.0,3700.0,3500.0,3500.0
2019-01-14 02:00:00,3500.0,3700.0,3500.0,3700.0
2019-01-15 02:00:00,3700.0,3700.0,3600.0,3600.0
2019-01-16 02:00:00,3600.0,3700.0,3600.0,3600.0
2019-01-17 02:00:00,3600.0,3700.0,3600.0,3700.0
2019-01-18 02:00:00,3700.0,3700.0,3600.0,3600.0
2019-01-19 02:00:00,3600.0,3800.0,3600.0,3700.0
2019-01-20 02:00:00,3700.0,3700.0,3500.0,3600.0
2019-01-21 02:00:00,3600.0,3600.0,3500.0,3600.0
2019-01-22 02:00:00,3600.0,3700.0,3500.0,3600.0
2019-01-23 02:00:00,3600.0,3700.0,3600.0,3600.0
2019-01-24 02:00:00,3600.0,3600.0,3600.0,3600.0
2019-01-25 02:00:00,3600.0,3600.0,3600.0,3600.0
2019-01-26 02:00:00,3600.0,3700.0,3600.0,3600.0
2019-01-27 02:00:00,3600.0,3600.0,3500.0,3600.0
2019-01-28 02:00:00,3600.0,3600.0,3400.0,3500.0
2019-01-29 02:00:00,3500.0,3500.0,3400.0,3500.0
2019-01-30 02:00:00,3500.0,3500.0,3400.0,3500.0
2019-01-31 02:00:00,3500.0,3500.0,3500.0,3500.0
2019-02-01 02:00:00,3500.0,3500.0,3500.0,3500.0
2019-02-02 02:00:00,3500.0,3600.0,3500.0,3600.0
2019-02-03 02:00:00,3600.0,3600.0,3500.0,3500.0
2019-02-04 02:00:00,3500.0,3500.0,3500.0,3500.0
2019-02-05 02:00:00,3500.0,3500.0,3500.0,3500.0
2019-02-06 02:00:00,3500.0,3500.0,3400.0,3500.0
2019-02-07 02:00:00,3500.0,3500.0,3400.0,3400.0
2019-02-08 02:00:00,3400.0,3800.0,3400.0,3700.0
2019-02-09 02:00:00,3700.0,3700.0,3700.0,3700.0
2019-02-10 02:00:00,3700.0,3700.0,3700.0,3700.0
2019-02-11 02:00:00,3700.0,3700.0,3700.0,3700.0
2019-02-12 02:00:00,3700.0,3700.0,3600.0,3700.0
2019-02-13 02:00:00,3700.0,3700.0,3600.0,3700.0
2019-02-14 02:00:00,3700.0,3700.0,3600.0,3600.0
2019-02-15 02:00:00,3600.0,3700.0,3600.0,3700.0
2019-02-16 02:00:00,3700.0,3700.0,3600.0,3700.0
2019-02-18 02:00:00,3800.0,4000.0,3800.0,3900.0
2019-02-19 02:00:00,3900.0,4000.0,3900.0,4000.0
2019-02-20 02:00:00,4000.0,4000.0,3900.0,4000.0
2019-02-21 02:00:00,4000.0,4100.0,4000.0,4000.0
2019-02-22 02:00:00,4000.0,4000.0,4000.0,4000.0
2019-02-23 02:00:00,4000.0,4200.0,4000.0,4200.0
2019-02-24 02:00:00,4200.0,4200.0,3800.0,3800.0
2019-02-25 02:00:00,3800.0,3900.0,3800.0,3900.0
2019-02-26 02:00:00,3900.0,3900.0,3800.0,3900.0
2019-02-27 02:00:00,3900.0,3900.0,3700.0,3900.0
2019-02-28 02:00:00,3900.0,3900.0,3800.0,3900.0
2019-03-01 02:00:00,3900.0,3900.0,3900.0,3900.0
2019-03-02 02:00:00,3900.0,3900.0,3800.0,3900.0
2019-03-03 02:00:00,3900.0,3900.0,3800.0,3900.0
2019-03-04 02:00:00,3900.0,3900.0,3700.0,3800.0
2019-03-05 02:00:00,3800.0,3900.0,3800.0,3900.0
2019-03-06 02:00:00,3900.0,4000.0,3900.0,3900.0
2019-03-07 02:00:00,3900.0,4000.0,3900.0,3900.0
2019-03-08 02:00:00,3900.0,4000.0,3800.0,3900.0
2019-03-09 02:00:00,3900.0,4000.0,3900.0,4000.0
2019-03-10 02:00:00,4000.0,4000.0,3900.0,4000.0
