iteracion,valor,gen
4701,23.44979069339098,22 - 8 + 14 + 25 * 18 / 20 - 16 / 32 * 24
4702,10.649833444281544,20 - 6 * 11 / 21 / 18 / 26 * 16 / 22 * 28
4703,106.63862839907618,30 / 0 / 4 / 14 - 2 - 26 * 22 / 18 + 26 + 26 - 12 / 30
4704,100.03314195082737,10 + 7 - 18 / 13 * 6 + 11 + 16 - 25
4705,4.073332821585585,10 + 7 - 18 / 13 * 6 + 11 + 16 - 25 - 11
4706,9.019531265456457,30 / 0 / 4 / 14 - 2 - 26 * 22 / 18 + 26 + 26 - 12 / 13 + 10
4707,120.19727586863438,20 - 6 / 18 / 26 * 16 / 22 * 28 - 1 / 15 - 5
4708,82.19502171371718,30 / 0 / 4 / 14 - 2 - 26 * 18 + 26 + 26 - 12 + 10 * 23 + 25
4709,23.758744088325546,20 - 6 / 18 / 16 / 22 * 28 - 1 / 15 - 5 / 25
4710,13.129636261525315,2 - 11 - 20 / 15 + 27 + 20 - 25
4711,79.66182093042626,2 - 11 - 20 / 15 + 27 + 20 - 25 / 26
4712,3.4411455931140735,2 - 26 + 26 - 23 + 25 / 19 + 27
4713,2.924358477302414,32 * 25 / 0 / 29 + 27
4714,87.20301498472091,32 * 25 / 0 / 29 + 27 / 23
4715,2.924358477302414,32 * 25 / 0 / 29 + 27
4716,2.924358477302414,32 * 25 / 0 / 29 + 27
4717,10.468386750973735,17 - 32 - 33 / 31 - 10 + 20 * 6 / 2 + 18 / 16 / 20 - 16 + 16 - 0 / 12 / 6 + 18
4718,10.667529016095678,3 + 0 * 2 / 1 / 17
4719,85.96592497969732,2 - 20 / 15 + 26 - 21 / 19 - 14 - 8 + 23 - 11 - 20 + 16 + 14 + 12
4720,14.009754278254993,32 - 8 / 0 - 20 / 9
4721,6.034124521923362,33 - 26 / 20 / 10 - 24 * 2 * 26 / 14 / 20 + 15
4722,4.547336923996067,2 - 27 + 17 * 1 / 13
4723,12.066741867595908,17 + 6 + 33 - 30 / 24 + 13 / 30 + 33 * 18 / 22 / 19 + 23 - 17 - 25 - 7
4724,14.009754278254993,32 - 8 / 0 - 20 / 9
4725,14.009754278254993,32 - 8 / 0 - 20 / 9
4726,11.451001060321051,10 - 31 - 14 + 2 / 20 - 1 + 19 + 5 - 19 + 18 + 9
4727,4.373385312001109,27 + 13 - 1 / 2 * 11
4728,4.373385312001109,27 + 13 - 1 / 2 * 11
