max_depth,eta,valor
1,0.3,3.164335319300233
1,0.1,1.3800865269711833
1,0.01,0.764273037116578
2,0.3,0.9115706764204362
2,0.1,0.9802379388690721
2,0.01,0.7760655141512044
3,0.3,0.9494483840078541
3,0.1,0.8185099163780404
3,0.01,0.7606061002217497
4,0.3,0.8369418729258152
4,0.1,0.7899559422634839
4,0.01,0.764475933843868
5,0.3,0.8132219938846743
5,0.1,0.7838936989681385
5,0.01,0.7737586846288282
6,0.3,0.7891616925442576
6,0.1,0.7819944833443792
6,0.01,0.7930656606857402
7,0.3,0.815559303839712
7,0.1,0.777852810177248
7,0.01,0.7943077768230205
8,0.3,0.8830474228221789
8,0.1,0.8026464026362501
8,0.01,0.7952637023349097
9,0.3,0.9172591373774899
9,0.1,0.8040558138952156
9,0.01,0.8057545510410111
10,0.3,0.9038851822090908
10,0.1,0.817013868887343
10,0.01,0.8071242374294256
15,0.3,0.9040005534104167
15,0.1,0.8979633608985763
15,0.01,0.8867030584458937
20,0.3,0.9604301240952071
20,0.1,0.9567559868160458
20,0.01,0.9086541096425319
30,0.3,1.0075001296096597
30,0.1,0.9643824459563214
30,0.01,0.9491947150441384
40,0.3,1.0138868377588997
40,0.1,0.9590150221365374
40,0.01,0.927798141247173
50,0.3,1.015246688912737
50,0.1,0.9590150221365374
50,0.01,0.9359065451446522
75,0.3,1.015246688912737
75,0.1,0.9590150221365374
75,0.01,0.9359065451446522
100,0.3,1.015246688912737
100,0.1,0.9590150221365374
100,0.01,0.9359065451446522
