max_depth,eta,valor
1,0.3,3.1651079922150513
1,0.1,1.350247556246632
1,0.01,0.758520809437874
2,0.3,0.8201155060190104
2,0.1,0.9241456530602978
2,0.01,0.7733743445187313
3,0.3,0.7905139907254168
3,0.1,0.8059625825276541
3,0.01,0.7601420459452155
4,0.3,0.8562250850691027
4,0.1,0.7730840973940515
4,0.01,0.7580842277834023
5,0.3,0.8089397218360583
5,0.1,0.780278211894401
5,0.01,0.7580294467569412
6,0.3,0.8057428057892965
6,0.1,0.7680621376860924
6,0.01,0.77338866595826
7,0.3,0.8350686453563387
7,0.1,0.8030047257504795
7,0.01,0.7879361893658735
8,0.3,0.8973018710189669
8,0.1,0.7999589162703583
8,0.01,0.8049119558004605
9,0.3,0.9393747280518354
9,0.1,0.8083512257714165
9,0.01,0.8090885059537315
10,0.3,0.8730703253500154
10,0.1,0.8444416583912703
10,0.01,0.8125656850605499
15,0.3,0.9644964883690285
15,0.1,0.9356101030973615
15,0.01,0.9284945431398954
20,0.3,1.0297137284936795
20,0.1,0.9697931317248507
20,0.01,0.99476015472335
30,0.3,1.079936052120135
30,0.1,1.0056586203689546
30,0.01,1.0562847545817355
40,0.3,1.080731045426194
40,0.1,1.0116967968360613
40,0.01,1.1102050646334902
50,0.3,1.075986259547714
50,0.1,1.0234328704128988
50,0.01,1.1056084351046203
75,0.3,1.075986259547714
75,0.1,1.026563986025633
75,0.01,1.1056084351046203
100,0.3,1.075986259547714
100,0.1,1.026563986025633
100,0.01,1.1056084351046203
