max_depth,eta,valor
1,0.3,3.1621987336701025
1,0.1,1.3505043849452047
1,0.01,0.7627781412168348
2,0.3,0.889971431317022
2,0.1,1.0658339725697048
2,0.01,0.7727656989912207
3,0.3,0.9125709780506148
3,0.1,0.8072205521972298
3,0.01,0.7605639279288567
4,0.3,0.8857179696319843
4,0.1,0.7712285208568678
4,0.01,0.7582738590188326
5,0.3,0.7930718109667014
5,0.1,0.7642136358424565
5,0.01,0.7565422567981798
6,0.3,0.7935305832951767
6,0.1,0.7722460102120847
6,0.01,0.7779150935586119
7,0.3,0.8036057707377281
7,0.1,0.7830364841484855
7,0.01,0.787057833398633
8,0.3,0.8205466581440642
8,0.1,0.7903389359801583
8,0.01,0.8163192645866171
9,0.3,0.8496699156495258
9,0.1,0.7853750088212791
9,0.01,0.8032970576590258
10,0.3,0.8616237437306871
10,0.1,0.8394770858904438
10,0.01,0.8180908053866873
15,0.3,0.9454841896415779
15,0.1,0.9139883096119763
15,0.01,0.9144196753310349
20,0.3,1.0386131221047625
20,0.1,0.9935205125753866
20,0.01,0.9744091689702925
30,0.3,1.0521025410171667
30,0.1,1.0560224455334628
30,0.01,1.0077709432493083
40,0.3,1.032613569030474
40,0.1,1.0487151974484734
40,0.01,1.0341494741055572
50,0.3,1.0254944568289672
50,0.1,1.0487240815708991
50,0.01,1.0374293415276654
75,0.3,1.0255426507710677
75,0.1,1.0487240815708991
75,0.01,1.0374293415276654
100,0.3,1.0255426507710677
100,0.1,1.0487240815708991
100,0.01,1.0374293415276654
