iteracion,valor,gen
3001,7.63967585986121,c1.1787043907138017 + c1.7563172616790346 / p14 + p13 - p17 / p22 / p11 / p0 * p5 - c2.2244891583037814 
3002,11.49191305460391,c1.7311866130684366 / p5 + c4.03592169243894 - c1.2825506167114926 / p19 / c0.7302601889448884 + p12 - c4.6238064422968135 / p15 - p22 - c2.7462268147719158 + p17 
3003,13.86473058122376,p5 / p8 * p24 + p22 / p13 * c1.426692556217621 - p9 / c3.2162376688566146 / p5 / p25 
3004,2.4742641745287988,p5 / p8 * p24 + p22 / p13 * c1.426692556217621 / c3.2162376688566146 / p5 / p25 
3005,3.192566235918009,p5 / p8 * p24 + p13 * c1.426692556217621 / c3.2162376688566146 / p5 / p25 
3006,3.255404375162132,c2.89461614375689 / c1.3612104126874836 - c1.96737791746249 + p7 
3007,12.672991805776174,c3.3897201587893844 * c1.1108583790319941 / c4.607319887108393 + p26 + c2.4411117846470654 / c4.624153880690553 
3008,3.088226878826227,c2.89461614375689 / c1.3612104126874836 - c1.96737791746249 + p9 / p7 * p24 
3009,6.834452351077096,c2.3150037332967512 + p26 + p18 + p12 / p3 / p26 / c3.2768633255461177 / p26 / p22 - c0.9131141186215758 + c0.8794637343383371 + c1.731209022521295 - c3.316960131856706 - p25 
3010,12.560674267253786,p10 + c3.108413136751145 * c0.1883669717485431 + c0.15955726870617692 * p17 - c0.943131249375207 
3011,8.785076606274439,p12 + c1.8319229538225545 * c1.7744167302000706 - c1.6660787442807823 - c0.7723489033689401 
3012,5.3339769363254215,p2 / p12 + c4.718248986754458 / c1.6744939386662083 * c0.8910530026349217 / p15 - c1.99452758884543 + p19 
3013,11.126335171140884,p13 / p22 / c1.7428292344844993 + p26 * c1.5213978733720297 / p1 - p7 / p3 + p15 
3014,3.455235040653247,p15 - p17 + p2 
3015,3.455235040653247,p15 - p17 + p2 
3016,3.455235040653247,p15 - p17 + p2 
3017,13.153786981838216,p10 + c3.108413136751145 + c0.15955726870617692 - c0.943131249375207 - c3.5149840150352505 
3018,4.936670388614831,p10 + c2.234532925243375 / p23 * c0.6495974056747922 - p8 / p7 * p22 / p25 / p20 / p19 
3019,3.463197382137684,p10 + c2.234532925243375 / p23 * c0.6495974056747922 - p8 / p7 * p22 / p20 / p19 
3020,4.48625821096848,p7 - c3.799194487389692 / p24 / p24 + c2.640167837036947 / p26 
3021,5.812023096083649,p7 - c3.799194487389692 / p24 / p24 / p26 
3022,4.734007809184912,p10 / p19 / c2.865259013958223 + p8 
3023,8.560184074487392,p10 / p19 / c2.865259013958223 + p8 + c0.42934543504917433 
3024,16.54228361629666,p5 + c1.2825506167114926 / p19 + c2.790805069282608 - c4.7795318632581205 / p11 
3025,2.48292708689522,p16 / p21 * p19 
3026,6.066324793576166,p14 + c3.9294692356553966 / c2.943887328272446 / p12 
3027,2.6874539955710914,p14 + c4.407544157432895 / p21 - c4.960299670134699 / p18 + p4 / c3.4448027911844954 / p23 
3028,8.014586497791889,p23 + c2.388108134245594 / c3.0883047818355553 
3029,3.2993501015019384,p1 * p16 / p14 
3030,10.82635541520322,c0.1670938707237024 + c1.09869833579515 / c3.473395613052262 / p0 / c3.200942961123615 / c2.661501228066749 * p2 + p10 + c0.8901652817554434 
3031,3.249580422130475,c0.1670938707237024 + c1.09869833579515 / c3.473395613052262 / p0 / c3.200942961123615 / c2.661501228066749 * p2 + p10 
